,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_sim[37],1.8717200216335268,0.08506245746744158,2.7762709263552106,-3.797601945335024,0.008466200943829204,1.8187572049894265,3.7423480089969163,7.082916482539458,1065.2409160716654,0.9994455686718127
y_sim[38],-0.07611315054640558,0.08308318129738916,2.823793574753772,-5.50710948347574,-1.9653597947837933,-0.17695161958549985,1.6746178272007874,5.528192072397996,1155.1533883027328,1.0000157385000852
y_tilde[1],-0.9347747332368481,0.08365832295191974,2.637505919560455,-6.089547971970655,-2.6135555146893754,-0.9430202347060479,0.8036183403156836,4.066574847680774,993.9592448875931,0.9992787199637502
y_tilde[2],-0.7693465827650148,0.08060763215363495,2.6252282812942402,-5.962593909189432,-2.495644676682006,-0.7739884908671681,1.0257279293212949,4.381791335288396,1060.6737491228196,0.999458626344438
y_tilde[3],-0.8617662300652841,0.08151607407537025,2.502594152014555,-5.830595064320892,-2.4385354970834117,-0.8924220162176062,0.7737211496041261,4.109883606305758,942.5281722825052,0.9981712683441273
y_tilde[4],-0.4727929677729519,0.0808209020455006,2.377367432075878,-5.087129561388169,-2.1498824028467647,-0.4920191916743333,1.1456288734419755,4.297960493831339,865.2572187643736,1.0018739722951369
y_tilde[5],0.5263677348898267,0.09629788689100792,2.5604661026825393,-4.665354810014087,-1.1002386121528753,0.5575664423016857,2.111146142968784,5.315740193316071,706.9757980078605,0.9990921899686606
y_tilde[6],0.44944485339283685,0.09176939694266847,2.413615794933589,-4.084180754432726,-1.1750760218795708,0.3631270129992526,2.0204026752433633,5.238155622316362,691.7362304644761,1.0022902297955816
y_tilde[7],0.5867542408225603,0.1292469619851319,2.4384106385123956,-4.155314069278262,-1.0118280406638585,0.5388340790074302,2.13399672745263,5.683765654901709,355.9368902136484,1.000462590609042
y_tilde[8],-0.8268646895437006,0.09386855515435295,2.4688165769781913,-5.896120853869904,-2.465842061788734,-0.7666354904785784,0.8343947318595768,3.871186153613948,691.7312297524838,0.9994639922015873
y_tilde[9],-2.0965597534383784,0.09762308642296283,2.5661258635534288,-7.38147714515435,-3.760719617459686,-1.987148947505462,-0.3488437606192661,2.554184712419182,690.9567114647436,1.0016156452178404
y_tilde[10],-2.2117073876953337,0.08210205500111353,2.4379630771245147,-7.284013865010287,-3.6778592365386995,-2.2645051764424506,-0.6813241577269067,2.9752371631024275,881.7514707943593,1.002447954928907
y_tilde[11],-2.985229510276819,0.09732029787135438,2.5701957155346133,-8.112720951117005,-4.7119252353354995,-2.963139227843297,-1.292495315481215,1.9544023889342135,697.4699989304293,0.9988373314303431
y_tilde[12],-1.943879545715337,0.09916252279626044,2.3473469307594526,-6.373594258942835,-3.563110296980213,-1.9467730784610087,-0.3992365052669493,2.781228716115955,560.3500683370914,1.005525078761436
y_tilde[13],-1.6130532128370336,0.08759245995872625,2.2689193893714488,-6.116084112647103,-3.1340962404473,-1.5990676423340993,-0.1413884238505937,2.849315038041818,670.9724466416902,1.0030882216326862
